,FACILITY_ID,REPORTING_YEAR,FACILITY_NAME,SPENT_LIQUOR_CO2_EMISSIONS,SPENT_LIQUOR_CH4_EMISSIONS,UNIT_NAME,UNIT_TYPE,SPENT_LIQUOR_N2O_EMISSIONS,BIOMASS_CH4_EMISSIONS_FACTOR,BIOMASS_N2O_EMISSIONS_FACTOR
203,1006454,2016,"LONGVIEW FIBRE PAPER AND PACKAGING, INC",,,No. 4 Lime Kiln / 1450-00,Pulp Mill Lime Kiln,,,
204,1006454,2016,"LONGVIEW FIBRE PAPER AND PACKAGING, INC",,,No. 5 Lime Kiln / 1567-00,Pulp Mill Lime Kiln,,,
205,1006454,2016,"LONGVIEW FIBRE PAPER AND PACKAGING, INC",614678,12.37,No. 22 Recovery Furnace / 8201-10,Chemical Recovery Furnace,2.735,0.0019,0.00042
206,1006454,2016,"LONGVIEW FIBRE PAPER AND PACKAGING, INC",559387.3,11.26,No. 19 Recovery Furnace / 1261-10,Chemical Recovery Furnace,2.489,0.0019,0.00042
207,1006454,2016,"LONGVIEW FIBRE PAPER AND PACKAGING, INC",,,No. 3 Lime Kiln / 1431-00,Pulp Mill Lime Kiln,,,
208,1006608,2016,FINCH PAPER LLC,164663.6,3.31,"Boilers 6,7,8,10",Chemical Recovery Furnace,.733,0.0019,0.00042
209,1006668,2016,Graphic Packaging International - Texarkana Mill,,,LK1,Pulp Mill Lime Kiln,,,
210,1006668,2016,Graphic Packaging International - Texarkana Mill,,,LK2,Pulp Mill Lime Kiln,,,
211,1006668,2016,Graphic Packaging International - Texarkana Mill,447500,9.04,RB1,Chemical Recovery Furnace,1.999,0.0019,0.00042
212,1006668,2016,Graphic Packaging International - Texarkana Mill,766667.3,15.49,RB2,Chemical Recovery Furnace,3.425,0.0019,0.00042
213,1006703,2016,International Paper - Columbus Mill,1121433.2,22.57,Recovery Boiler,Chemical Recovery Furnace,4.989,0.0019,0.00042
214,1006703,2016,International Paper - Columbus Mill,,,Lime Kiln,Pulp Mill Lime Kiln,,,
215,1006731,2016,Graphic Packaging International - Augusta,983380.8,19.91,RB3,Chemical Recovery Furnace,4.402,0.0019,0.00042
216,1006731,2016,Graphic Packaging International - Augusta,,,LK1,Pulp Mill Lime Kiln,,,
217,1006731,2016,Graphic Packaging International - Augusta,,,LK2,Pulp Mill Lime Kiln,,,
218,1006760,2016,International Paper ROME LINERBOARD MILL,,,LK1,Pulp Mill Lime Kiln,,,
219,1006760,2016,International Paper ROME LINERBOARD MILL,969017.2,19.5,RF5,Chemical Recovery Furnace,4.311,0.0019,0.00042
220,1006760,2016,International Paper ROME LINERBOARD MILL,,,LK2,Pulp Mill Lime Kiln,,,
221,1006776,2016,International Paper - Valliant Mill,,,Lime Kiln (EUG E7),Pulp Mill Lime Kiln,,,
222,1006776,2016,International Paper - Valliant Mill,846900.1,17.08,Recovery Furnace (EUG D6),Chemical Recovery Furnace,3.775,0.0019,0.00042
223,1006788,2016,International Paper-Riverdale Mill,,,LK3,Pulp Mill Lime Kiln,,,
224,1006788,2016,International Paper-Riverdale Mill,231245.5,4.67,RB1,Chemical Recovery Furnace,1.033,0.0019,0.00042
225,1006788,2016,International Paper-Riverdale Mill,349770.2,7.07,RB2,Chemical Recovery Furnace,1.562,0.0019,0.00042
226,1006803,2016,INTERNATIONAL PAPER SAVANNA MILL,1209258.1,24.37,RF15,Chemical Recovery Furnace,5.386,0.0019,0.00042
227,1006803,2016,INTERNATIONAL PAPER SAVANNA MILL,,,LK07,Pulp Mill Lime Kiln,,,
228,1006885,2016,International Paper Ticonderoga Mill,,,LK1,Pulp Mill Lime Kiln,,,
229,1006885,2016,International Paper Ticonderoga Mill,368083.2,7.45,RF1,Chemical Recovery Furnace,1.647,0.0019,0.00042
230,1006892,2016,International Paper-Prattville Mill,,,Lime Kiln No. 1/ Z003,Pulp Mill Lime Kiln,,,
231,1006892,2016,International Paper-Prattville Mill,438428.3,8.84,Recovery Boiler No. 1/ Z001,Chemical Recovery Furnace,1.955,0.0019,0.00042
232,1006892,2016,International Paper-Prattville Mill,,,Lime Kiln No. 2/ Z013,Pulp Mill Lime Kiln,,,
233,1006892,2016,International Paper-Prattville Mill,615690.4,12.42,Recovery Boiler No. 2/ Z011,Chemical Recovery Furnace,2.745,0.0019,0.00042
234,1006958,2016,"WestRock CP, LLC - Panama City Mill (Formerly RockTenn)",,,LK#1,Pulp Mill Lime Kiln,,,
235,1006958,2016,"WestRock CP, LLC - Panama City Mill (Formerly RockTenn)",495064.4,9.96,RF#2,Chemical Recovery Furnace,2.203,0.0019,0.00042
236,1006958,2016,"WestRock CP, LLC - Panama City Mill (Formerly RockTenn)",492531.9,9.91,RF#1,Chemical Recovery Furnace,2.192,0.0019,0.00042
237,1006962,2016,GEORGIA-PACIFIC CONSUMER PRODUCTS LP,,,X026,Pulp Mill Lime Kiln,,,
238,1006962,2016,GEORGIA-PACIFIC CONSUMER PRODUCTS LP,865758,17.51,X024,Chemical Recovery Furnace,3.871,0.0019,0.00042
239,1006975,2016,GEORGIA-PACIFIC PORT HUDSON OPERATIONS,298593.6,6.04,RF01,Chemical Recovery Furnace,1.335,0.0019,0.00042
240,1006975,2016,GEORGIA-PACIFIC PORT HUDSON OPERATIONS,,,LK02,Pulp Mill Lime Kiln,,,
241,1006975,2016,GEORGIA-PACIFIC PORT HUDSON OPERATIONS,,,LK01,Pulp Mill Lime Kiln,,,
242,1006975,2016,GEORGIA-PACIFIC PORT HUDSON OPERATIONS,532889.5,10.78,RF02,Chemical Recovery Furnace,2.382,0.0019,0.00042
243,1007135,2016,GEORGIA PACIFIC CONSUMER OPERATIONS LLC,,,EU 017 No. 4 Lime Kiln,Pulp Mill Lime Kiln,,,
244,1007135,2016,GEORGIA PACIFIC CONSUMER OPERATIONS LLC,657144.9,13.24,EU 018 No. 4 Recovery Boiler,Chemical Recovery Furnace,2.926,0.0019,0.00042
245,1007196,2016,Phoenix Paper Wickliffe LLC,,,08,Pulp Mill Lime Kiln,,,
246,1007196,2016,Phoenix Paper Wickliffe LLC,0,0,03,Chemical Recovery Furnace,0,0.0019,0.00042
247,1007214,2016,GEORGIA-PACIFIC Crossett Paper Operations,,,Lime Kiln (SN25),Pulp Mill Lime Kiln,,,
248,1007214,2016,GEORGIA-PACIFIC Crossett Paper Operations,879212.5,17.78,8R Boiler (SN26),Chemical Recovery Furnace,3.931,0.0019,0.00042
249,1007226,2016,International Paper-Riegelwood,1110644.8,22.36,RB5,Chemical Recovery Furnace,4.942,0.0019,0.00042
250,1007226,2016,International Paper-Riegelwood,291103.5,5.86,RB4,Chemical Recovery Furnace,1.295,0.0019,0.00042
251,1007226,2016,International Paper-Riegelwood,,,LK4,Pulp Mill Lime Kiln,,,
252,1007273,2016,Ahlstrom - Munksjo - Mosinee Plant,,,Lime Kiln (P36),Pulp Mill Lime Kiln,,,
253,1007273,2016,Ahlstrom - Munksjo - Mosinee Plant,114022.3,2.3,#14 Recovery Boiler (B21),Chemical Recovery Furnace,.508,0.0019,0.00042
254,1007627,2016,GEORGIA PACIFIC MONTICELLO LLC,459638.1,9.25,#1 Recovery Boiler,Chemical Recovery Furnace,2.045,0.0019,0.00042
255,1007627,2016,GEORGIA PACIFIC MONTICELLO LLC,468946.7,9.44,#2 Recovery Boiler,Chemical Recovery Furnace,2.086,0.0019,0.00042
256,1007627,2016,GEORGIA PACIFIC MONTICELLO LLC,,,Lime Kiln,Pulp Mill Lime Kiln,,,
257,1007867,2016,Packaging Corporation of America,,,Lime Kiln #1,Pulp Mill Lime Kiln,,,
258,1007867,2016,Packaging Corporation of America,321059.5,6.46,Recovery Boiler #1,Chemical Recovery Furnace,1.429,0.0019,0.00042
259,1007867,2016,Packaging Corporation of America,314164.9,6.33,Recovery Boiler #2,Chemical Recovery Furnace,1.398,0.0019,0.00042
260,1007867,2016,Packaging Corporation of America,612481.1,12.33,Recovery Boiler #3,Chemical Recovery Furnace,2.726,0.0019,0.00042
261,1007867,2016,Packaging Corporation of America,,,Lime Kiln #2,Pulp Mill Lime Kiln,,,
262,1007912,2016,International Paper - Georgetown Mill,,,No. 2 Lime Kiln,Pulp Mill Lime Kiln,,,
263,1007912,2016,International Paper - Georgetown Mill,744575.1,15.01,No. 2 Recovery Boiler,Chemical Recovery Furnace,3.319,0.0019,0.00042
264,1007912,2016,International Paper - Georgetown Mill,643627.2,12.98,No. 1 Recovery Boiler,Chemical Recovery Furnace,2.868,0.0019,0.00042
265,1007912,2016,International Paper - Georgetown Mill,,,No. 1 Lime Kiln,Pulp Mill Lime Kiln,,,
266,1007917,2016,"ALABAMA RIVER CELLULOSE, LLC",,,X014,Pulp Mill Lime Kiln,,,
267,1007917,2016,"ALABAMA RIVER CELLULOSE, LLC",,,X003,Pulp Mill Lime Kiln,,,
268,1007917,2016,"ALABAMA RIVER CELLULOSE, LLC",1288689.2,25.94,X012,Chemical Recovery Furnace,5.734,0.0019,0.00042
269,1007917,2016,"ALABAMA RIVER CELLULOSE, LLC",955219,19.26,X001,Chemical Recovery Furnace,4.258,0.0019,0.00042
270,1007964,2016,"West Rock Mill Company, LLC",,,LK3,Pulp Mill Lime Kiln,,,
271,1007964,2016,"West Rock Mill Company, LLC",828891.7,16.77,RF3,Chemical Recovery Furnace,3.707,0.0019,0.00042
272,1007994,2016,BOISE WHITE PAPER LLC,572946.1,11.6,Recovery Furnace EU 320,Chemical Recovery Furnace,2.564,0.0019,0.00042
273,1007994,2016,BOISE WHITE PAPER LLC,,,Lime Kiln EU 340,Pulp Mill Lime Kiln,,,
274,1008025,2016,LEAF RIVER CELLULOSE LLC,1230320.8,24.76,AA-011,Chemical Recovery Furnace,5.474,0.0019,0.00042
275,1008025,2016,LEAF RIVER CELLULOSE LLC,,,AA-013,Pulp Mill Lime Kiln,,,
276,1008042,2016,WAUNA MILL,,,LK / EU-21,Pulp Mill Lime Kiln,,,
277,1008042,2016,WAUNA MILL,456755.4,9.21,Chem Rec Furn - EU24 (Swd & Hwd),Chemical Recovery Furnace,2.036,0.0019,0.00042
278,1008553,2016,"WestRock CP, LLC - Stevenson Mill",153396,3.11,RB1,Chemical Recovery Furnace,.688,0.0019,0.00042
279,1008708,2016,"WestRock CP, LLC--Hopewell Mill (Formerly RockTenn)",442359.4,8.9,RF1,Chemical Recovery Furnace,1.968,0.0019,0.00042
280,1008708,2016,"WestRock CP, LLC--Hopewell Mill (Formerly RockTenn)",,,LK1,Pulp Mill Lime Kiln,,,
281,1008999,2016,Cosmopolis Pulp Mill,805081.9,12.86,Combined Recovery Stack AP10,Chemical Recovery Combustion Unit,2.842,0.0019,0.00042
