,FACILITY_ID,REPORTING_YEAR,FACILITY_NAME,SPENT_LIQUOR_CO2_EMISSIONS,SPENT_LIQUOR_CH4_EMISSIONS,UNIT_NAME,UNIT_TYPE,SPENT_LIQUOR_N2O_EMISSIONS,BIOMASS_CH4_EMISSIONS_FACTOR,BIOMASS_N2O_EMISSIONS_FACTOR
205,1006366,2014,ND Paper Inc - Rumford Division,,,Lime Kiln,Pulp Mill Lime Kiln,,,
206,1006367,2014,PACKAGING CORPORATION OF AMERICA,69327.6,1.26,EUCOPELAND,Chemical Recovery Combustion Unit,.278,0.0019,0.00042
207,1006454,2014,"LONGVIEW FIBRE PAPER AND PACKAGING, INC",,,No. 3 Lime Kiln / 1431-00,Pulp Mill Lime Kiln,,,
208,1006454,2014,"LONGVIEW FIBRE PAPER AND PACKAGING, INC",696384.9,14.02,No. 22 Recovery Furnace / 8201-10,Chemical Recovery Furnace,3.098,0.0019,0.00042
209,1006454,2014,"LONGVIEW FIBRE PAPER AND PACKAGING, INC",,,No. 4 Lime Kiln / 1450-00,Pulp Mill Lime Kiln,,,
210,1006454,2014,"LONGVIEW FIBRE PAPER AND PACKAGING, INC",0,0,No. 18 Recovery Furnace / 1246-10,Chemical Recovery Furnace,0,0.0019,0.00042
211,1006454,2014,"LONGVIEW FIBRE PAPER AND PACKAGING, INC",581275.6,11.7,No. 19 Recovery Furnace / 1261-10,Chemical Recovery Furnace,2.586,0.0019,0.00042
212,1006454,2014,"LONGVIEW FIBRE PAPER AND PACKAGING, INC",,,No. 5 Lime Kiln / 1567-00,Pulp Mill Lime Kiln,,,
213,1006608,2014,FINCH PAPER LLC,169635.2,3.41,"Boilers 6,7,8,10",Chemical Recovery Furnace,.755,0.0019,0.00042
214,1006668,2014,Graphic Packaging International - Texarkana Mill,434680.8,8.79,RB1,Chemical Recovery Furnace,1.943,0.0019,0.00042
215,1006668,2014,Graphic Packaging International - Texarkana Mill,776561.6,15.71,RB2,Chemical Recovery Furnace,3.472,0.0019,0.00042
216,1006668,2014,Graphic Packaging International - Texarkana Mill,,,LK1,Pulp Mill Lime Kiln,,,
217,1006668,2014,Graphic Packaging International - Texarkana Mill,,,LK2,Pulp Mill Lime Kiln,,,
218,1006703,2014,International Paper - Columbus Mill,,,Lime Kiln,Pulp Mill Lime Kiln,,,
219,1006703,2014,International Paper - Columbus Mill,1233264.1,24.82,Recovery Boiler,Chemical Recovery Furnace,5.487,0.0019,0.00042
220,1006731,2014,Graphic Packaging International - Augusta,,,LK1,Pulp Mill Lime Kiln,,,
221,1006731,2014,Graphic Packaging International - Augusta,948033.4,19.2,RB3,Chemical Recovery Furnace,4.244,0.0019,0.00042
222,1006731,2014,Graphic Packaging International - Augusta,,,LK2,Pulp Mill Lime Kiln,,,
223,1006760,2014,International Paper ROME LINERBOARD MILL,,,LK2,Pulp Mill Lime Kiln,,,
224,1006760,2014,International Paper ROME LINERBOARD MILL,947439.9,19.07,RF5,Chemical Recovery Furnace,4.215,0.0019,0.00042
225,1006760,2014,International Paper ROME LINERBOARD MILL,,,LK1,Pulp Mill Lime Kiln,,,
226,1006776,2014,International Paper - Valliant Mill,796541.3,16.06,Recovery Furnace (EUG D6),Chemical Recovery Furnace,3.55,0.0019,0.00042
227,1006776,2014,International Paper - Valliant Mill,,,Lime Kiln (EUG E7),Pulp Mill Lime Kiln,,,
228,1006788,2014,International Paper-Riverdale Mill,341363.7,6.9,RB2,Chemical Recovery Furnace,1.524,0.0019,0.00042
229,1006788,2014,International Paper-Riverdale Mill,318926.9,6.44,RB1,Chemical Recovery Furnace,1.424,0.0019,0.00042
230,1006788,2014,International Paper-Riverdale Mill,,,LK3,Pulp Mill Lime Kiln,,,
231,1006803,2014,INTERNATIONAL PAPER SAVANNA MILL,,,LK07,Pulp Mill Lime Kiln,,,
232,1006803,2014,INTERNATIONAL PAPER SAVANNA MILL,1429687.4,28.8,RF15,Chemical Recovery Furnace,6.367,0.0019,0.00042
233,1006885,2014,International Paper Ticonderoga Mill,,,LK1,Pulp Mill Lime Kiln,,,
234,1006885,2014,International Paper Ticonderoga Mill,411543,8.33,RF1,Chemical Recovery Furnace,1.841,0.0019,0.00042
235,1006892,2014,International Paper-Prattville Mill,591910.7,11.94,Recovery Boiler No. 2/ Z011,Chemical Recovery Furnace,2.639,0.0019,0.00042
236,1006892,2014,International Paper-Prattville Mill,,,Lime Kiln No. 2/ Z013,Pulp Mill Lime Kiln,,,
237,1006892,2014,International Paper-Prattville Mill,,,Lime Kiln No. 1/ Z003,Pulp Mill Lime Kiln,,,
238,1006892,2014,International Paper-Prattville Mill,482440.1,9.73,Recovery Boiler No. 1/ Z001,Chemical Recovery Furnace,2.151,0.0019,0.00042
239,1006958,2014,"WestRock CP, LLC - Panama City Mill (Formerly RockTenn)",476112.5,9.58,RF#1,Chemical Recovery Furnace,2.119,0.0019,0.00042
240,1006958,2014,"WestRock CP, LLC - Panama City Mill (Formerly RockTenn)",473277.3,9.53,RF#2,Chemical Recovery Furnace,2.106,0.0019,0.00042
241,1006958,2014,"WestRock CP, LLC - Panama City Mill (Formerly RockTenn)",,,LK#1,Pulp Mill Lime Kiln,,,
242,1006962,2014,GEORGIA-PACIFIC CONSUMER PRODUCTS LP,851812.8,17.23,X024,Chemical Recovery Furnace,3.809,0.0019,0.00042
243,1006962,2014,GEORGIA-PACIFIC CONSUMER PRODUCTS LP,,,X026,Pulp Mill Lime Kiln,,,
244,1006975,2014,GEORGIA-PACIFIC PORT HUDSON OPERATIONS,370644.6,7.5,RF01,Chemical Recovery Furnace,1.658,0.0019,0.00042
245,1006975,2014,GEORGIA-PACIFIC PORT HUDSON OPERATIONS,,,LK02,Pulp Mill Lime Kiln,,,
246,1006975,2014,GEORGIA-PACIFIC PORT HUDSON OPERATIONS,672014.3,13.6,RF02,Chemical Recovery Furnace,3.005,0.0019,0.00042
247,1006975,2014,GEORGIA-PACIFIC PORT HUDSON OPERATIONS,,,LK01,Pulp Mill Lime Kiln,,,
248,1007069,2014,Expera Old Town LLC,172253,3.49,recovery furnace,Chemical Recovery Furnace,.772,0.0019,0.00042
249,1007135,2014,GEORGIA PACIFIC CONSUMER OPERATIONS LLC,,,EU 017 No. 4 Lime Kiln,Pulp Mill Lime Kiln,,,
250,1007135,2014,GEORGIA PACIFIC CONSUMER OPERATIONS LLC,725436.1,14.62,EU 018 No. 4 Recovery Boiler,Chemical Recovery Furnace,3.231,0.0019,0.00042
251,1007196,2014,Phoenix Paper Wickliffe LLC,353695.8,7.16,03,Chemical Recovery Furnace,1.584,0.0019,0.00042
252,1007196,2014,Phoenix Paper Wickliffe LLC,,,08,Pulp Mill Lime Kiln,,,
253,1007214,2014,GEORGIA-PACIFIC Crossett Paper Operations,878183.5,17.75,8R Boiler (SN26),Chemical Recovery Furnace,3.925,0.0019,0.00042
254,1007214,2014,GEORGIA-PACIFIC Crossett Paper Operations,,,Lime Kiln (SN25),Pulp Mill Lime Kiln,,,
255,1007226,2014,International Paper-Riegelwood,,,LK4,Pulp Mill Lime Kiln,,,
256,1007226,2014,International Paper-Riegelwood,1171133.3,23.65,RB5,Chemical Recovery Furnace,5.229,0.0019,0.00042
257,1007226,2014,International Paper-Riegelwood,,,LK3,Pulp Mill Lime Kiln,,,
258,1007226,2014,International Paper-Riegelwood,415518.6,8.39,RB4,Chemical Recovery Furnace,1.855,0.0019,0.00042
259,1007273,2014,Ahlstrom - Munksjo - Mosinee Plant,,,Lime Kiln (P36),Pulp Mill Lime Kiln,,,
260,1007273,2014,Ahlstrom - Munksjo - Mosinee Plant,180985.7,3.65,#14 Recovery Boiler (B21),Chemical Recovery Furnace,.807,0.0019,0.00042
261,1007627,2014,GEORGIA PACIFIC MONTICELLO LLC,,,Lime Kiln,Pulp Mill Lime Kiln,,,
262,1007627,2014,GEORGIA PACIFIC MONTICELLO LLC,447184.1,9,#1 Recovery Boiler,Chemical Recovery Furnace,1.99,0.0019,0.00042
263,1007627,2014,GEORGIA PACIFIC MONTICELLO LLC,478741.4,9.64,#2 Recovery Boiler,Chemical Recovery Furnace,2.13,0.0019,0.00042
264,1007867,2014,Packaging Corporation of America,,,Lime Kiln #2,Pulp Mill Lime Kiln,,,
265,1007867,2014,Packaging Corporation of America,310344.5,6.25,Recovery Boiler #2,Chemical Recovery Furnace,1.382,0.0019,0.00042
266,1007867,2014,Packaging Corporation of America,,,Lime Kiln #1,Pulp Mill Lime Kiln,,,
267,1007867,2014,Packaging Corporation of America,587683.7,11.84,Recovery Boiler #3,Chemical Recovery Furnace,2.616,0.0019,0.00042
268,1007867,2014,Packaging Corporation of America,306562.2,6.17,Recovery Boiler #1,Chemical Recovery Furnace,1.365,0.0019,0.00042
269,1007912,2014,International Paper - Georgetown Mill,,,No. 2 Lime Kiln,Pulp Mill Lime Kiln,,,
270,1007912,2014,International Paper - Georgetown Mill,,,No. 1 Lime Kiln,Pulp Mill Lime Kiln,,,
271,1007912,2014,International Paper - Georgetown Mill,625905,12.62,No. 1 Recovery Boiler,Chemical Recovery Furnace,2.789,0.0019,0.00042
272,1007912,2014,International Paper - Georgetown Mill,786208.8,15.85,No. 2 Recovery Boiler,Chemical Recovery Furnace,3.504,0.0019,0.00042
273,1007917,2014,"ALABAMA RIVER CELLULOSE, LLC",1176181.6,23.67,X012,Chemical Recovery Furnace,5.233,0.0019,0.00042
274,1007917,2014,"ALABAMA RIVER CELLULOSE, LLC",,,X003,Pulp Mill Lime Kiln,,,
275,1007917,2014,"ALABAMA RIVER CELLULOSE, LLC",918405.1,18.52,X001,Chemical Recovery Furnace,4.093,0.0019,0.00042
276,1007917,2014,"ALABAMA RIVER CELLULOSE, LLC",,,X014,Pulp Mill Lime Kiln,,,
277,1007964,2014,"West Rock Mill Company, LLC",792228.5,16.03,RF3,Chemical Recovery Furnace,3.543,0.0019,0.00042
278,1007964,2014,"West Rock Mill Company, LLC",,,LK3,Pulp Mill Lime Kiln,,,
279,1007994,2014,BOISE WHITE PAPER LLC,554373.7,11.22,Recovery Furnace EU 320,Chemical Recovery Furnace,2.48,0.0019,0.00042
280,1007994,2014,BOISE WHITE PAPER LLC,,,Lime Kiln EU 340,Pulp Mill Lime Kiln,,,
281,1008025,2014,LEAF RIVER CELLULOSE LLC,1163844.2,23.42,AA-011,Chemical Recovery Furnace,5.178,0.0019,0.00042
282,1008025,2014,LEAF RIVER CELLULOSE LLC,,,AA-013,Pulp Mill Lime Kiln,,,
283,1008042,2014,WAUNA MILL,449324.3,9.06,Chem Rec Furn - EU24 (Swd & Hwd),Chemical Recovery Furnace,2.003,0.0019,0.00042
284,1008042,2014,WAUNA MILL,,,LK / EU-21,Pulp Mill Lime Kiln,,,
285,1008553,2014,"WestRock CP, LLC - Stevenson Mill",130775,2.65,RB1,Chemical Recovery Furnace,.586,0.0019,0.00042
286,1008708,2014,"WestRock CP, LLC--Hopewell Mill (Formerly RockTenn)",417721.4,8.41,RF1,Chemical Recovery Furnace,1.859,0.0019,0.00042
287,1008708,2014,"WestRock CP, LLC--Hopewell Mill (Formerly RockTenn)",,,LK1,Pulp Mill Lime Kiln,,,
288,1008999,2014,Cosmopolis Pulp Mill,962323.8,15.37,Combined Recovery Stack AP10,Chemical Recovery Combustion Unit,3.397,0.0019,0.00042
