,TIER_3_OPERATING_HOURS_SUB,FACILITY_ID,REPORTING_YEAR,FACILITY_NAME,UNIT_NAME,FUEL_TYPE,FUEL_TYPE_BLEND,TIER_1_METHOD_EQUATION,TIER_1_START_DATE,TIER_1_END_DATE,TIER_1_CO2_EMISSIONS,TIER_1_CH4_EMISSIONS,TIER_1_N2O_EMISSIONS,TIER_1_CH4_EMISSIONS_CO2E,TIER_1_N2O_EMISSIONS_CO2E,TIER_2_METHOD_EQUATION,TIER_2_START_DATE,TIER_2_END_DATE,TIER_2_HHV_DETERMIN_FREQUENCY,TIER2_HHV_DETERMIN_FREQ_OTH,TIER_2_CO2_EMISSIONS,TIER_2_CH4_EMISSIONS,TIER_2_N2O_EMISSIONS,TIER_2_CH4_EMISSIONS_CO2E,TIER_2_N2O_EMISSIONS_CO2E,TIER_3_METHOD_EQUATION,TIER_3_START_DATE,TIER_3_END_DATE,TIER3_CARBON_DETERMIN_FREQUENC,TIER3_CARBON_DETERMIN_NUM_SUB,TIER3_CARBON_DETERMIN_NUM_VALI,TIER3_MOL_DETERMIN_FREQ,TIER3_MOL_DETERMIN_FREQ_OTHER,TIER3_MOL_DETERMIN_NUMBER,TIER3_MOL_DETERMIN_NUM_VALID,TIER_3_CO2_EMISSIONS,TIER_3_CH4_EMISSIONS,TIER_3_N2O_EMISSIONS,TIER_3_CH4_EMISSIONS_CO2E,TIER_3_N2O_EMISSIONS_CO2E,PCT_HEAT_INPUT_COMBUSTED,PCT_HEAT_INPUT_COMBUSTED_IND,PCT_HEAT_INPUT_COMBUSTED_SUB
91,,1002305,2010,"WESTROCK TEXAS, L.P.",No. 7 Lime Kiln,Natural Gas (Weighted U.S. Average),,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,45509.8,.86,.086,18.1,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,,1002305,2010,"WESTROCK TEXAS, L.P.",No. 3 Recovery Boiler,Natural Gas (Weighted U.S. Average),,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,3399.2,.06,.006,1.3,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,,1002305,2010,"WESTROCK TEXAS, L.P.",No. 4 Recovery Boiler,Natural Gas (Weighted U.S. Average),,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,2901.9,.05,.005,1.1,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,,1007917,2010,"ALABAMA RIVER CELLULOSE, LLC",X012,Distillate Fuel Oil No. 4,,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,14388,.58,.115,12.2,35.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,,1007917,2010,"ALABAMA RIVER CELLULOSE, LLC",X003,Natural Gas (Weighted U.S. Average),,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,13613,.69,0,14.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,,1007917,2010,"ALABAMA RIVER CELLULOSE, LLC",X003,Distillate Fuel Oil No. 4,,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,147,.01,0,.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,,1007917,2010,"ALABAMA RIVER CELLULOSE, LLC",X003,Petroleum Coke,,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,34142,.9,0,18.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,,1007917,2010,"ALABAMA RIVER CELLULOSE, LLC",X014,Natural Gas (Weighted U.S. Average),,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,3317,.17,0,3.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,,1007917,2010,"ALABAMA RIVER CELLULOSE, LLC",X014,Distillate Fuel Oil No. 4,,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,3489,.13,0,2.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,,1007917,2010,"ALABAMA RIVER CELLULOSE, LLC",X001,Distillate Fuel Oil No. 4,,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,14074,.56,.113,11.8,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,,1007214,2010,"GEORGIA-PACIFIC, LLC-CROSSETT",Lime Kiln (SN25),Natural Gas (Weighted U.S. Average),,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,38084.6,1.94,0,40.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,,1007214,2010,"GEORGIA-PACIFIC, LLC-CROSSETT",8R Boiler (SN26),Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2010-01-01-00:0,2010-12-31-00:0,Monthly,,34.2,0,0,0,0,,,,,,,,,,,,,,,,,,
103,,1007214,2010,"GEORGIA-PACIFIC, LLC-CROSSETT",8R Boiler (SN26),Used Oil,,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,138.7,.01,.001,.2,.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,,1007273,2010,Expera Specialty Solutions LLC - Mosinee Mill,#14 Recovery Boiler (B21),Natural Gas (Weighted U.S. Average),,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,2637.2,.05,.005,1,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,,1007273,2010,Expera Specialty Solutions LLC - Mosinee Mill,#14 Recovery Boiler (B21),Residual Fuel Oil No. 6,,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,1101.5,.04,.009,.9,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,,1007273,2010,Expera Specialty Solutions LLC - Mosinee Mill,Lime Kiln (P36),Natural Gas (Weighted U.S. Average),,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,11477.6,.21,.021,4.3,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,,1006760,2010,International Paper ROME LINERBOARD MILL,RF5,Residual Fuel Oil No. 5,,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,3795.6,.16,.03,3.4,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,,1006760,2010,International Paper ROME LINERBOARD MILL,LK1,Natural Gas (Weighted U.S. Average),,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,21941.1,1.12,0,23.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,,1006760,2010,International Paper ROME LINERBOARD MILL,LK1,Residual Fuel Oil No. 5,,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,3265.6,.12,0,2.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,,1006760,2010,International Paper ROME LINERBOARD MILL,LK2,Natural Gas (Weighted U.S. Average),,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,21564.7,1.1,0,23.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,,1006760,2010,International Paper ROME LINERBOARD MILL,LK2,Residual Fuel Oil No. 5,,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,3571,.13,0,2.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,,1002024,2010,KIMBERLY CLARK WORLD WIDE,No 10 Recovery Boiler,Natural Gas (Weighted U.S. Average),,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,12393,.23,.02,4.8,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,,1005653,2010,INTERNATIONAL PAPER - BOGALUSA MILL,Recovery Furnace No. 21,Residual Fuel Oil No. 6,,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,4003.7,.16,.032,3.4,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,,1005653,2010,INTERNATIONAL PAPER - BOGALUSA MILL,Lime Kiln,Petroleum Coke,,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,1367.2,.04,0,.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,,1005653,2010,INTERNATIONAL PAPER - BOGALUSA MILL,Lime Kiln,Natural Gas (Weighted U.S. Average),,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,47300.5,2.41,0,50.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,,1005653,2010,INTERNATIONAL PAPER - BOGALUSA MILL,Recovery Furnace No. 20,Residual Fuel Oil No. 6,,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,6206.2,.25,.05,5.3,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,,1005738,2010,International Paper - Mansfield Mill,No. 1 Recovery Boiler,Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2010-01-01-00:0,2010-12-31-00:0,Semiannually,,14889.2,.28,.028,5.9,8.7,,,,,,,,,,,,,,,,,,
118,,1005738,2010,International Paper - Mansfield Mill,No. 1 Recovery Boiler,Distillate Fuel Oil No. 2,,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,10.8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,,1005738,2010,International Paper - Mansfield Mill,No. 1 Recovery Boiler,Residual Fuel Oil No. 6,,,,,,,,,,Tier 2 (Equation C-2,2010-01-01-00:0,2010-12-31-00:0,Once per fuel lot,,419.9,.02,.003,.4,1.1,,,,,,,,,,,,,,,,,,
120,,1005738,2010,International Paper - Mansfield Mill,Lime Kiln,Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2010-01-01-00:0,2010-12-31-00:0,Semiannually,,40182,2.05,0,43,0,,,,,,,,,,,,,,,,,,
121,,1005738,2010,International Paper - Mansfield Mill,No. 2 Recovery Boiler,Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2010-01-01-00:0,2010-12-31-00:0,Semiannually,,13586.8,.26,.026,5.5,8.1,,,,,,,,,,,,,,,,,,
122,,1005738,2010,International Paper - Mansfield Mill,No. 2 Recovery Boiler,Distillate Fuel Oil No. 2,,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,10.5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,,1005738,2010,International Paper - Mansfield Mill,No. 2 Recovery Boiler,Residual Fuel Oil No. 6,,,,,,,,,,Tier 2 (Equation C-2,2010-01-01-00:0,2010-12-31-00:0,Once per fuel lot,,3113.4,.12,.025,2.5,7.8,,,,,,,,,,,,,,,,,,
124,,1000196,2010,International Paper - Pensacola Mill,No. 2 Recovery Boiler,Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2010-01-01-00:0,2010-12-31-00:0,Monthly,,4130.1,.08,.01,1.7,3.1,,,,,,,,,,,,,,,,,,
125,,1000196,2010,International Paper - Pensacola Mill,#1 Recovery Boiler,Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2010-01-01-00:0,2010-12-31-00:0,Monthly,,3102.9,.06,.01,1.3,3.1,,,,,,,,,,,,,,,,,,
126,,1000196,2010,International Paper - Pensacola Mill,Lime Kiln,Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2010-01-01-00:0,2010-12-31-00:0,Monthly,,44425.3,2.26,0,47.5,0,,,,,,,,,,,,,,,,,,
127,,1000196,2010,International Paper - Pensacola Mill,Lime Kiln,Residual Fuel Oil No. 6,,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,22.5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,,1002272,2010,"WestRock CP, LLC - Fernandina Beach Mill (Formerly Smurfit-Stone)",LK4,Residual Fuel Oil No. 6,,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,75702,3,1,63,310,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,,1002272,2010,"WestRock CP, LLC - Fernandina Beach Mill (Formerly Smurfit-Stone)",LK4,Used Oil,,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,191,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,,1002272,2010,"WestRock CP, LLC - Fernandina Beach Mill (Formerly Smurfit-Stone)",RB4,Residual Fuel Oil No. 6,,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,7719,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,,1002272,2010,"WestRock CP, LLC - Fernandina Beach Mill (Formerly Smurfit-Stone)",RB4,Used Oil,,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,19,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,,1002272,2010,"WestRock CP, LLC - Fernandina Beach Mill (Formerly Smurfit-Stone)",RB5,Residual Fuel Oil No. 6,,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,8383,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,,1002272,2010,"WestRock CP, LLC - Fernandina Beach Mill (Formerly Smurfit-Stone)",RB5,Used Oil,,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,21,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,,1001892,2010,"Verso Quinnesec, LLC",Lime Kiln,Natural Gas (Weighted U.S. Average),,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,28621.9,1.46,0,30.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,,1001892,2010,"Verso Quinnesec, LLC",Lime Kiln,Residual Fuel Oil No. 6,,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,14358.1,.52,0,10.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,,1001892,2010,"Verso Quinnesec, LLC",Recovery Boiler,Natural Gas (Weighted U.S. Average),,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,1801.7,.03,.003,.7,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,,1001892,2010,"Verso Quinnesec, LLC",Recovery Boiler,Distillate Fuel Oil No. 2,,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,516.4,.02,.004,.4,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,,1006668,2010,International Paper - Texarkana Mill,LK1,Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2010-01-01-00:0,2010-12-31-00:0,Semiannually,,22726.3,1.16,0,24.4,0,,,,,,,,,,,,,,,,,,
139,,1006668,2010,International Paper - Texarkana Mill,LK2,Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2010-01-01-00:0,2010-12-31-00:0,Semiannually,,31167,1.59,0,33.4,0,,,,,,,,,,,,,,,,,,
140,,1006668,2010,International Paper - Texarkana Mill,RB1,Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2010-01-01-00:0,2010-12-31-00:0,Semiannually,,10914.3,.21,.02,4.4,6.2,,,,,,,,,,,,,,,,,,
141,,1006668,2010,International Paper - Texarkana Mill,RB2,Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2010-01-01-00:0,2010-12-31-00:0,Semiannually,,9971.7,.19,.02,4,6.2,,,,,,,,,,,,,,,,,,
142,,1001733,2010,International Paper - Red River Mill,RB3 (NA-41-41),Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2010-01-01-00:0,2010-12-31-00:0,Monthly,,49480.3,.93,.09,19.5,27.9,,,,,,,,,,,,,,,,,,
143,,1001733,2010,International Paper - Red River Mill,LK (1224-06-06),Coke,,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,23716.4,.63,0,13.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,,1001733,2010,International Paper - Red River Mill,LK (1224-06-06),Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2010-01-01-00:0,2010-12-31-00:0,Monthly,,14647.4,.75,0,15.8,0,,,,,,,,,,,,,,,,,,
145,,1001995,2010,SAPPI CLOQUET LLC,EU 005,Distillate Fuel Oil No. 2,,,,,,,,,,Tier 2 (Equation C-2,2010-01-01-00:0,2010-12-31-00:0,Monthly,,262.9,.01,.002,.2,.6,,,,,,,,,,,,,,,,,,
146,,1001995,2010,SAPPI CLOQUET LLC,EU 005,Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2010-01-01-00:0,2010-12-31-00:0,Monthly,,2675,.05,.005,1.1,1.6,,,,,,,,,,,,,,,,,,
147,,1001995,2010,SAPPI CLOQUET LLC,EU 033,Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2010-01-01-00:0,2010-12-31-00:0,Monthly,,38274,2.11,0,44.3,0,,,,,,,,,,,,,,,,,,
148,,1002963,2010,BOISE WHITE PAPER MILL,Z003,Petroleum Coke,,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,2192.7,.06,.013,1.4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,,1002963,2010,BOISE WHITE PAPER MILL,Z003,Distillate Fuel Oil No. 4,,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,1.9,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,,1002963,2010,BOISE WHITE PAPER MILL,Z003,Natural Gas (Weighted U.S. Average),,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,20697.5,1.05,.039,22.1,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,,1002963,2010,BOISE WHITE PAPER MILL,Z011,Distillate Fuel Oil No. 2,,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,1307.1,.05,.011,1.1,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,,1002733,2010,"Brunswick Cellulose, Inc.",R407,Distillate Fuel Oil No. 2,,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,2964,.12,.024,2.5,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,,1002733,2010,"Brunswick Cellulose, Inc.",R407,Propane Gas,,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,,1002733,2010,"Brunswick Cellulose, Inc.",L537,Propane Gas,,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,,1002733,2010,"Brunswick Cellulose, Inc.",L537,Residual Fuel Oil No. 6,,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,2566,.09,0,1.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,,1002733,2010,"Brunswick Cellulose, Inc.",L537,Natural Gas (Weighted U.S. Average),,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,61041,3.11,0,65.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,,1002733,2010,"Brunswick Cellulose, Inc.",R401,Natural Gas (Weighted U.S. Average),,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,275,.01,.001,.2,.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,,1002733,2010,"Brunswick Cellulose, Inc.",R401,Residual Fuel Oil No. 6,,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,5918,.24,.047,5,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,,1005998,2010,GEORGIA PACIFIC CONSUMER PRODUCTS CAMAS LLC,4RF,Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2010-01-01-00:0,2010-12-31-00:0,Monthly,,3552,.07,.007,1.5,2.2,,,,,,,,,,,,,,,,,,
160,,1005998,2010,GEORGIA PACIFIC CONSUMER PRODUCTS CAMAS LLC,4LK,Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2010-01-01-00:0,2010-12-31-00:0,Monthly,,24959,1.27,0,26.7,0,,,,,,,,,,,,,,,,,,
161,,1003048,2010,SAPPI FINE PAPER (S.D. WARREN ) MILL,Lime Kiln,,,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,48979.8,1.76,0,37,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,,1003048,2010,SAPPI FINE PAPER (S.D. WARREN ) MILL,Recovery Boiler,Distillate Fuel Oil No. 2,,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,199.3,.01,.002,.2,.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,,1003048,2010,SAPPI FINE PAPER (S.D. WARREN ) MILL,Recovery Boiler,,,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,2217.4,.09,.018,1.9,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,,1000345,2010,"Foley Cellulose, LLC",No. 2 Recovery Boiler,Residual Fuel Oil No. 6,,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,9142.6,.37,.073,7.8,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,,1000345,2010,"Foley Cellulose, LLC",No. 3 Recovery Boiler,Residual Fuel Oil No. 6,,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,13456.4,.54,.108,11.3,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,,1000345,2010,"Foley Cellulose, LLC",No. 4 Lime Kiln,Residual Fuel Oil No. 6,,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,3115.2,.11,.012,2.3,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,,1000345,2010,"Foley Cellulose, LLC",No. 4 Lime Kiln,Natural Gas (Weighted U.S. Average),,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,56855.3,2.9,.107,60.9,33.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,,1000345,2010,"Foley Cellulose, LLC",No. 4 Recovery Boiler,Residual Fuel Oil No. 6,,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,1926.2,.08,.015,1.7,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,,1000345,2010,"Foley Cellulose, LLC",No. 4 Recovery Boiler,Natural Gas (Weighted U.S. Average),,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,87.9,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,,1006256,2010,BOISE PACKAGING & NEWSPRINT LLC - DERIDDER PAPER MILL,Lime Kiln 69-04,Natural Gas (Weighted U.S. Average),,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,11112,.57,.021,12,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,,1006256,2010,BOISE PACKAGING & NEWSPRINT LLC - DERIDDER PAPER MILL,Lime Kiln 69-04,Petroleum Coke,,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,36474,1.07,.214,22.5,66.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,,1006256,2010,BOISE PACKAGING & NEWSPRINT LLC - DERIDDER PAPER MILL,Recovery Boiler 69-01,Natural Gas (Weighted U.S. Average),,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,6881,.13,.013,2.7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,,1003320,2010,ESCANABA PAPER COMPANY,EURF15,Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2010-01-01-00:0,2010-12-31-00:0,Monthly,,3520,.07,.007,1.4,2.2,,,,,,,,,,,,,,,,,,
174,,1003320,2010,ESCANABA PAPER COMPANY,EURF15,Residual Fuel Oil No. 6,,,,,,,,,,,,,,,,,,,,Tier 3 (Equation C-4,2010-01-01-00:0,2010-12-31-00:0,Monthly,1,11,,,,,8810,.33,.065,6.8,20.2,,,
175,,1003320,2010,ESCANABA PAPER COMPANY,EULK29,Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2010-01-01-00:0,2010-12-31-00:0,Monthly,,29400,1.5,0,31.5,0,,,,,,,,,,,,,,,,,,
176,,1003320,2010,ESCANABA PAPER COMPANY,EULK29,Residual Fuel Oil No. 6,,,,,,,,,,,,,,,,,,,,Tier 3 (Equation C-4,2010-01-01-00:0,2010-12-31-00:0,Monthly,1,11,,,,,2134,.07,0,1.5,0,,,
177,,1007627,2010,GEORGIA PACIFIC MONTICELLO LLC,#1 Recovery Boiler,Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2010-01-01-00:0,2010-12-31-00:0,Monthly,,8804,.17,.017,3.6,5.3,,,,,,,,,,,,,,,,,,
178,,1007627,2010,GEORGIA PACIFIC MONTICELLO LLC,#2 Recovery Boiler,Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2010-01-01-00:0,2010-12-31-00:0,Monthly,,5742,.11,.011,2.3,3.4,,,,,,,,,,,,,,,,,,
179,,1007627,2010,GEORGIA PACIFIC MONTICELLO LLC,Lime Kiln,Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2010-01-01-00:0,2010-12-31-00:0,Monthly,,51260,2.61,0,54.8,0,,,,,,,,,,,,,,,,,,
180,,1007627,2010,GEORGIA PACIFIC MONTICELLO LLC,Lime Kiln,Petroleum Coke,,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,7732,.2,0,4.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,,1003280,2010,PACKAGING CORP. OF AMERICA,7000,,,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,1864.8,.08,.015,1.6,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,,1003280,2010,PACKAGING CORP. OF AMERICA,7020,,,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,2486,.1,.021,2.2,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,,1003280,2010,PACKAGING CORP. OF AMERICA,7010,,,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,1864.8,.08,.015,1.6,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,,1003280,2010,PACKAGING CORP. OF AMERICA,6063,Natural Gas (Weighted U.S. Average),,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,23684,1.14,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,,1006776,2010,International Paper - Valliant Mill,Recovery Furnace (EUG D6),Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2010-01-01-00:0,2010-12-31-00:0,Monthly,,15353.3,.29,.03,6.1,9.3,,,,,,,,,,,,,,,,,,
186,,1006776,2010,International Paper - Valliant Mill,Lime Kiln (EUG E7),Coke,,Tier 1 (Equation C-1),2010-01-01-00:0,2010-12-31-00:0,19638.1,.52,0,10.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,,1006776,2010,International Paper - Valliant Mill,Lime Kiln (EUG E7),Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2010-01-01-00:0,2010-12-31-00:0,Monthly,,34545,1.76,0,37,0,,,,,,,,,,,,,,,,,,
