,FACILITY_ID,REPORTING_YEAR,FACILITY_NAME,SPENT_LIQUOR_CO2_EMISSIONS,SPENT_LIQUOR_CH4_EMISSIONS,UNIT_NAME,UNIT_TYPE,SPENT_LIQUOR_N2O_EMISSIONS,BIOMASS_CH4_EMISSIONS_FACTOR,BIOMASS_N2O_EMISSIONS_FACTOR
203,1006454,2015,"LONGVIEW FIBRE PAPER AND PACKAGING, INC",514298.3,10.35,No. 19 Recovery Furnace / 1261-10,Chemical Recovery Furnace,2.288,0.0019,0.00042
204,1006454,2015,"LONGVIEW FIBRE PAPER AND PACKAGING, INC",0,0,No. 18 Recovery Furnace / 1246-10,Chemical Recovery Furnace,0,0.0019,0.00042
205,1006454,2015,"LONGVIEW FIBRE PAPER AND PACKAGING, INC",,,No. 5 Lime Kiln / 1567-00,Pulp Mill Lime Kiln,,,
206,1006608,2015,FINCH PAPER LLC,179370.7,3.61,"Boilers 6,7,8,10",Chemical Recovery Furnace,.798,0.0019,0.00042
207,1006668,2015,Graphic Packaging International - Texarkana Mill,,,LK1,Pulp Mill Lime Kiln,,,
208,1006668,2015,Graphic Packaging International - Texarkana Mill,403788.1,8.16,RB1,Chemical Recovery Furnace,1.804,0.0019,0.00042
209,1006668,2015,Graphic Packaging International - Texarkana Mill,,,LK2,Pulp Mill Lime Kiln,,,
210,1006668,2015,Graphic Packaging International - Texarkana Mill,749733.5,15.16,RB2,Chemical Recovery Furnace,3.35,0.0019,0.00042
211,1006703,2015,International Paper - Columbus Mill,1196545.7,24.08,Recovery Boiler,Chemical Recovery Furnace,5.324,0.0019,0.00042
212,1006703,2015,International Paper - Columbus Mill,,,Lime Kiln,Pulp Mill Lime Kiln,,,
213,1006731,2015,Graphic Packaging International - Augusta,,,LK2,Pulp Mill Lime Kiln,,,
214,1006731,2015,Graphic Packaging International - Augusta,,,LK1,Pulp Mill Lime Kiln,,,
215,1006731,2015,Graphic Packaging International - Augusta,1002599.3,20.31,RB3,Chemical Recovery Furnace,4.489,0.0019,0.00042
216,1006760,2015,International Paper ROME LINERBOARD MILL,,,LK2,Pulp Mill Lime Kiln,,,
217,1006760,2015,International Paper ROME LINERBOARD MILL,926155.1,18.64,RF5,Chemical Recovery Furnace,4.121,0.0019,0.00042
218,1006760,2015,International Paper ROME LINERBOARD MILL,,,LK1,Pulp Mill Lime Kiln,,,
219,1006776,2015,International Paper - Valliant Mill,865935.1,17.46,Recovery Furnace (EUG D6),Chemical Recovery Furnace,3.859,0.0019,0.00042
220,1006776,2015,International Paper - Valliant Mill,,,Lime Kiln (EUG E7),Pulp Mill Lime Kiln,,,
221,1006788,2015,International Paper-Riverdale Mill,356394.8,7.2,RB2,Chemical Recovery Furnace,1.592,0.0019,0.00042
222,1006788,2015,International Paper-Riverdale Mill,196302.1,3.97,RB1,Chemical Recovery Furnace,.877,0.0019,0.00042
223,1006788,2015,International Paper-Riverdale Mill,,,LK3,Pulp Mill Lime Kiln,,,
224,1006803,2015,INTERNATIONAL PAPER SAVANNA MILL,,,LK07,Pulp Mill Lime Kiln,,,
225,1006803,2015,INTERNATIONAL PAPER SAVANNA MILL,1267276.5,25.53,RF15,Chemical Recovery Furnace,5.644,0.0019,0.00042
226,1006885,2015,International Paper Ticonderoga Mill,355499.6,7.2,RF1,Chemical Recovery Furnace,1.591,0.0019,0.00042
227,1006885,2015,International Paper Ticonderoga Mill,,,LK1,Pulp Mill Lime Kiln,,,
228,1006892,2015,International Paper-Prattville Mill,,,Lime Kiln No. 2/ Z013,Pulp Mill Lime Kiln,,,
229,1006892,2015,International Paper-Prattville Mill,,,Lime Kiln No. 1/ Z003,Pulp Mill Lime Kiln,,,
230,1006892,2015,International Paper-Prattville Mill,599920,12.1,Recovery Boiler No. 2/ Z011,Chemical Recovery Furnace,2.675,0.0019,0.00042
231,1006892,2015,International Paper-Prattville Mill,471638.9,9.51,Recovery Boiler No. 1/ Z001,Chemical Recovery Furnace,2.103,0.0019,0.00042
232,1006958,2015,"WestRock CP, LLC - Panama City Mill (Formerly RockTenn)",477798,9.62,RF#2,Chemical Recovery Furnace,2.126,0.0019,0.00042
233,1006958,2015,"WestRock CP, LLC - Panama City Mill (Formerly RockTenn)",472098.1,9.5,RF#1,Chemical Recovery Furnace,2.101,0.0019,0.00042
234,1006958,2015,"WestRock CP, LLC - Panama City Mill (Formerly RockTenn)",,,LK#1,Pulp Mill Lime Kiln,,,
235,1006962,2015,GEORGIA-PACIFIC CONSUMER PRODUCTS LP,,,X026,Pulp Mill Lime Kiln,,,
236,1006962,2015,GEORGIA-PACIFIC CONSUMER PRODUCTS LP,849673.8,17.19,X024,Chemical Recovery Furnace,3.799,0.0019,0.00042
237,1006975,2015,GEORGIA-PACIFIC PORT HUDSON OPERATIONS,,,LK01,Pulp Mill Lime Kiln,,,
238,1006975,2015,GEORGIA-PACIFIC PORT HUDSON OPERATIONS,635678.5,12.86,RF02,Chemical Recovery Furnace,2.842,0.0019,0.00042
239,1006975,2015,GEORGIA-PACIFIC PORT HUDSON OPERATIONS,,,LK02,Pulp Mill Lime Kiln,,,
240,1006975,2015,GEORGIA-PACIFIC PORT HUDSON OPERATIONS,341546.6,6.91,RF01,Chemical Recovery Furnace,1.527,0.0019,0.00042
241,1007069,2015,Expera Old Town LLC,202119.2,4.09,recovery furnace,Chemical Recovery Furnace,.904,0.0019,0.00042
242,1007135,2015,GEORGIA PACIFIC CONSUMER OPERATIONS LLC,694524.5,13.99,EU 018 No. 4 Recovery Boiler,Chemical Recovery Furnace,3.093,0.0019,0.00042
243,1007135,2015,GEORGIA PACIFIC CONSUMER OPERATIONS LLC,,,EU 017 No. 4 Lime Kiln,Pulp Mill Lime Kiln,,,
244,1007196,2015,Verso Wickliffe LLC,219416.2,4.44,03,Chemical Recovery Furnace,.98,0.0019,0.00042
245,1007196,2015,Verso Wickliffe LLC,,,08,Pulp Mill Lime Kiln,,,
246,1007214,2015,GEORGIA-PACIFIC Crossett Paper Operations,829166,16.77,8R Boiler (SN26),Chemical Recovery Furnace,3.707,0.0019,0.00042
247,1007214,2015,GEORGIA-PACIFIC Crossett Paper Operations,,,Lime Kiln (SN25),Pulp Mill Lime Kiln,,,
248,1007226,2015,International Paper-Riegelwood,380749.8,7.69,RB4,Chemical Recovery Furnace,1.7,0.0019,0.00042
249,1007226,2015,International Paper-Riegelwood,,,LK3,Pulp Mill Lime Kiln,,,
250,1007226,2015,International Paper-Riegelwood,,,LK4,Pulp Mill Lime Kiln,,,
251,1007226,2015,International Paper-Riegelwood,1212963.5,24.5,RB5,Chemical Recovery Furnace,5.415,0.0019,0.00042
252,1007273,2015,Expera Specialty Solutions LLC - Mosinee Mill,,,Lime Kiln (P36),Pulp Mill Lime Kiln,,,
253,1007273,2015,Expera Specialty Solutions LLC - Mosinee Mill,130138.7,2.62,#14 Recovery Boiler (B21),Chemical Recovery Furnace,.58,0.0019,0.00042
254,1007627,2015,GEORGIA PACIFIC MONTICELLO LLC,469361.9,9.45,#2 Recovery Boiler,Chemical Recovery Furnace,2.088,0.0019,0.00042
255,1007627,2015,GEORGIA PACIFIC MONTICELLO LLC,,,Lime Kiln,Pulp Mill Lime Kiln,,,
256,1007627,2015,GEORGIA PACIFIC MONTICELLO LLC,485177.3,9.77,#1 Recovery Boiler,Chemical Recovery Furnace,2.159,0.0019,0.00042
257,1007867,2015,Packaging Corporation of America,595036.5,11.98,Recovery Boiler #3,Chemical Recovery Furnace,2.649,0.0019,0.00042
258,1007867,2015,Packaging Corporation of America,321508.3,6.47,Recovery Boiler #2,Chemical Recovery Furnace,1.431,0.0019,0.00042
259,1007867,2015,Packaging Corporation of America,,,Lime Kiln #2,Pulp Mill Lime Kiln,,,
260,1007867,2015,Packaging Corporation of America,315936.7,6.36,Recovery Boiler #1,Chemical Recovery Furnace,1.406,0.0019,0.00042
261,1007867,2015,Packaging Corporation of America,,,Lime Kiln #1,Pulp Mill Lime Kiln,,,
262,1007912,2015,International Paper - Georgetown Mill,,,No. 2 Lime Kiln,Pulp Mill Lime Kiln,,,
263,1007912,2015,International Paper - Georgetown Mill,,,No. 1 Lime Kiln,Pulp Mill Lime Kiln,,,
264,1007912,2015,International Paper - Georgetown Mill,710128.6,14.32,No. 2 Recovery Boiler,Chemical Recovery Furnace,3.165,0.0019,0.00042
265,1007912,2015,International Paper - Georgetown Mill,600794.6,12.11,No. 1 Recovery Boiler,Chemical Recovery Furnace,2.677,0.0019,0.00042
266,1007917,2015,"ALABAMA RIVER CELLULOSE, LLC",1113215.8,22.41,X012,Chemical Recovery Furnace,4.953,0.0019,0.00042
267,1007917,2015,"ALABAMA RIVER CELLULOSE, LLC",851279.8,17.18,X001,Chemical Recovery Furnace,3.799,0.0019,0.00042
268,1007917,2015,"ALABAMA RIVER CELLULOSE, LLC",,,X003,Pulp Mill Lime Kiln,,,
269,1007917,2015,"ALABAMA RIVER CELLULOSE, LLC",,,X014,Pulp Mill Lime Kiln,,,
270,1007964,2015,"West Rock Mill Company, LLC",,,LK3,Pulp Mill Lime Kiln,,,
271,1007964,2015,"West Rock Mill Company, LLC",785309.8,15.89,RF3,Chemical Recovery Furnace,3.512,0.0019,0.00042
272,1007994,2015,BOISE WHITE PAPER LLC,,,Lime Kiln EU 340,Pulp Mill Lime Kiln,,,
273,1007994,2015,BOISE WHITE PAPER LLC,542995.4,10.99,Recovery Furnace EU 320,Chemical Recovery Furnace,2.43,0.0019,0.00042
274,1008025,2015,LEAF RIVER CELLULOSE LLC,,,AA-013,Pulp Mill Lime Kiln,,,
275,1008025,2015,LEAF RIVER CELLULOSE LLC,1233701,24.83,AA-011,Chemical Recovery Furnace,5.489,0.0019,0.00042
276,1008042,2015,WAUNA MILL,491706.3,9.91,Chem Rec Furn - EU24 (Swd & Hwd),Chemical Recovery Furnace,2.191,0.0019,0.00042
277,1008042,2015,WAUNA MILL,,,LK / EU-21,Pulp Mill Lime Kiln,,,
278,1008553,2015,"WestRock CP, LLC - Stevenson Mill",162279.7,3.29,RB1,Chemical Recovery Furnace,.727,0.0019,0.00042
279,1008708,2015,"WestRock CP, LLC--Hopewell Mill (Formerly RockTenn)",,,LK1,Pulp Mill Lime Kiln,,,
280,1008708,2015,"WestRock CP, LLC--Hopewell Mill (Formerly RockTenn)",423952.3,8.53,RF1,Chemical Recovery Furnace,1.886,0.0019,0.00042
281,1008999,2015,Cosmopolis Pulp Mill,967745.7,15.37,Combined Recovery Stack AP10,Chemical Recovery Combustion Unit,3.398,0.0019,0.00042
