,TIER_3_OPERATING_HOURS_SUB,FACILITY_ID,REPORTING_YEAR,FACILITY_NAME,UNIT_NAME,FUEL_TYPE,FUEL_TYPE_BLEND,TIER_1_METHOD_EQUATION,TIER_1_START_DATE,TIER_1_END_DATE,TIER_1_CO2_EMISSIONS,TIER_1_CH4_EMISSIONS,TIER_1_N2O_EMISSIONS,TIER_1_CH4_EMISSIONS_CO2E,TIER_1_N2O_EMISSIONS_CO2E,TIER_2_METHOD_EQUATION,TIER_2_START_DATE,TIER_2_END_DATE,TIER_2_HHV_DETERMIN_FREQUENCY,TIER2_HHV_DETERMIN_FREQ_OTH,TIER_2_CO2_EMISSIONS,TIER_2_CH4_EMISSIONS,TIER_2_N2O_EMISSIONS,TIER_2_CH4_EMISSIONS_CO2E,TIER_2_N2O_EMISSIONS_CO2E,TIER_3_METHOD_EQUATION,TIER_3_START_DATE,TIER_3_END_DATE,TIER3_CARBON_DETERMIN_FREQUENC,TIER3_CARBON_DETERMIN_NUM_SUB,TIER3_CARBON_DETERMIN_NUM_VALI,TIER3_MOL_DETERMIN_FREQ,TIER3_MOL_DETERMIN_FREQ_OTHER,TIER3_MOL_DETERMIN_NUMBER,TIER3_MOL_DETERMIN_NUM_VALID,TIER_3_CO2_EMISSIONS,TIER_3_CH4_EMISSIONS,TIER_3_N2O_EMISSIONS,TIER_3_CH4_EMISSIONS_CO2E,TIER_3_N2O_EMISSIONS_CO2E,PCT_HEAT_INPUT_COMBUSTED,PCT_HEAT_INPUT_COMBUSTED_IND,PCT_HEAT_INPUT_COMBUSTED_SUB
71,,1002272,2011,"WestRock CP, LLC - Fernandina Beach Mill (Formerly Smurfit-Stone)",RB5,Used Oil,,Tier 1 (Equation C-1),2011-01-01-00:0,2011-12-31-00:0,25,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,,1002272,2011,"WestRock CP, LLC - Fernandina Beach Mill (Formerly Smurfit-Stone)",LK4,Residual Fuel Oil No. 6,,Tier 1 (Equation C-1),2011-01-01-00:0,2011-12-31-00:0,78508,3,1,63,310,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,,1002272,2011,"WestRock CP, LLC - Fernandina Beach Mill (Formerly Smurfit-Stone)",LK4,Used Oil,,Tier 1 (Equation C-1),2011-01-01-00:0,2011-12-31-00:0,171,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,,1005738,2011,International Paper - Mansfield Mill,No. 1 Recovery Boiler,Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2011-01-01-00:0,2011-12-31-00:0,Monthly,,10337.8,.2,.02,4.1,6,,,,,,,,,,,,,,,,,,
75,,1005738,2011,International Paper - Mansfield Mill,No. 1 Recovery Boiler,Residual Fuel Oil No. 6,,,,,,,,,,Tier 2 (Equation C-2,2011-01-01-00:0,2011-12-31-00:0,Monthly,,181.5,.01,.001,.2,.4,,,,,,,,,,,,,,,,,,
76,,1005738,2011,International Paper - Mansfield Mill,Lime Kiln,Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2011-01-01-00:0,2011-12-31-00:0,Monthly,,40483,2.06,0,43.3,0,,,,,,,,,,,,,,,,,,
77,,1005738,2011,International Paper - Mansfield Mill,No. 2 Recovery Boiler,Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2011-01-01-00:0,2011-12-31-00:0,Monthly,,9976.8,.19,.019,4,5.8,,,,,,,,,,,,,,,,,,
78,,1005738,2011,International Paper - Mansfield Mill,No. 2 Recovery Boiler,Residual Fuel Oil No. 6,,,,,,,,,,Tier 2 (Equation C-2,2011-01-01-00:0,2011-12-31-00:0,Monthly,,557.3,.02,.004,.5,1.4,,,,,,,,,,,,,,,,,,
79,,1000229,2011,Domtar Paper Company LLC - Plymouth,No. 5 Recovery Furnace,Distillate Fuel Oil No. 2,,,,,,,,,,Tier 2 (Equation C-2,2011-01-01-00:0,2011-12-31-00:0,Monthly,,7264.3,.29,.059,6.2,18.3,,,,,,,,,,,,,,,,,,
80,,1000229,2011,Domtar Paper Company LLC - Plymouth,Lime Kiln,Residual Fuel Oil No. 6,,,,,,,,,,Tier 2 (Equation C-2,2011-01-01-00:0,2011-12-31-00:0,Monthly,,59964.1,2.16,0,45.3,0,,,,,,,,,,,,,,,,,,
81,,1000230,2011,Blue Ridge Paper Products Inc.,Recovery Furnace No.10,Residual Fuel Oil No. 6,,Tier 1 (Equation C-1),2011-01-01-00:0,2011-12-31-00:0,7277.9,.29,.058,6.1,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,,1000230,2011,Blue Ridge Paper Products Inc.,Recovery Furnace No.10,Propane,,Tier 1 (Equation C-1),2011-01-01-00:0,2011-12-31-00:0,7.2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,,1000230,2011,Blue Ridge Paper Products Inc.,Recovery Furnace No.11,Residual Fuel Oil No. 6,,Tier 1 (Equation C-1),2011-01-01-00:0,2011-12-31-00:0,4205.7,.17,.034,3.5,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,,1000230,2011,Blue Ridge Paper Products Inc.,Recovery Furnace No.11,Propane,,Tier 1 (Equation C-1),2011-01-01-00:0,2011-12-31-00:0,21.4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,,1000230,2011,Blue Ridge Paper Products Inc.,Lime Kiln No.4,Residual Fuel Oil No. 6,,Tier 1 (Equation C-1),2011-01-01-00:0,2011-12-31-00:0,22675.2,.82,0,17.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,,1000230,2011,Blue Ridge Paper Products Inc.,Lime Kiln No.4,Propane,,Tier 1 (Equation C-1),2011-01-01-00:0,2011-12-31-00:0,84.2,0,.001,0,.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,,1000230,2011,Blue Ridge Paper Products Inc.,Lime Kiln No.5,Residual Fuel Oil No. 6,,Tier 1 (Equation C-1),2011-01-01-00:0,2011-12-31-00:0,34577.2,1.24,0,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,,1000230,2011,Blue Ridge Paper Products Inc.,Lime Kiln No.5,Propane,,Tier 1 (Equation C-1),2011-01-01-00:0,2011-12-31-00:0,74.5,0,.001,0,.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,,1000256,2011,"WestRock Virginia, Covington",No. 2 Recovery Furnace REC010,Residual Fuel Oil No. 6,,Tier 1 (Equation C-1),2011-01-01-00:0,2011-12-31-00:0,4974.9,.2,.04,4.2,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,,1000256,2011,"WestRock Virginia, Covington",No. 2 Lime Kiln REC047,Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2011-01-01-00:0,2011-12-31-00:0,Monthly,,63866.4,3.25,0,68.3,0,,,,,,,,,,,,,,,,,,
91,,1000256,2011,"WestRock Virginia, Covington",No. 2 Lime Kiln REC047,Residual Fuel Oil No. 6,,Tier 1 (Equation C-1),2011-01-01-00:0,2011-12-31-00:0,151.2,.01,0,.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,,1000256,2011,"WestRock Virginia, Covington",No. 1 Recovery Furnace REC001,Residual Fuel Oil No. 6,,Tier 1 (Equation C-1),2011-01-01-00:0,2011-12-31-00:0,15255.6,.61,.122,12.8,37.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,,1000273,2011,"GP Big Island, LLC",REC 13,Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2011-01-01-00:0,2011-12-31-00:0,Monthly,,1286,.02,0,.4,0,,,,,,,,,,,,,,,,,,
94,,1007196,2011,Wickliffe Paper Company,03,Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2011-01-01-00:0,2011-12-31-00:0,Semiannually,,4574,.09,.009,1.8,2.8,,,,,,,,,,,,,,,,,,
95,,1007196,2011,Wickliffe Paper Company,08,Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2011-01-01-00:0,2011-12-31-00:0,Semiannually,,27336,1.39,0,29.2,0,,,,,,,,,,,,,,,,,,
96,,1000311,2011,Resolute Forest Products Calhoun Operation,No. 3 Recovery Furnace,Natural Gas (Weighted U.S. Average),,Tier 1 (Equation C-1),2011-01-01-00:0,2011-12-31-00:0,19466,.37,.04,7.8,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,,1000311,2011,Resolute Forest Products Calhoun Operation,Lime Kiln,Natural Gas (Weighted U.S. Average),,Tier 1 (Equation C-1),2011-01-01-00:0,2011-12-31-00:0,39646,2.02,0,42.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,,1006262,2011,International Paper-Eastover Mill,No.1 Recovery Furnace,Used Oil,,,,,,,,,,Tier 2 (Equation C-2,2011-01-01-00:0,2011-12-31-00:0,Once per fuel lot,,1239,.05,.01,1.1,3.1,,,,,,,,,,,,,,,,,,
99,,1006262,2011,International Paper-Eastover Mill,No.1 Lime Kiln,Distillate Fuel Oil No. 2,,,,,,,,,,Tier 2 (Equation C-2,2011-01-01-00:0,2011-12-31-00:0,Monthly,,77.1,0,0,0,0,,,,,,,,,,,,,,,,,,
100,,1006262,2011,International Paper-Eastover Mill,No.1 Lime Kiln,Residual Fuel Oil No. 6,,,,,,,,,,Tier 2 (Equation C-2,2011-01-01-00:0,2011-12-31-00:0,Monthly,,37200.3,1.35,0,28.4,0,,,,,,,,,,,,,,,,,,
101,,1006262,2011,International Paper-Eastover Mill,No.2 Lime Kiln,Distillate Fuel Oil No. 2,,,,,,,,,,Tier 2 (Equation C-2,2011-01-01-00:0,2011-12-31-00:0,Monthly,,205.8,.01,0,.2,0,,,,,,,,,,,,,,,,,,
102,,1006262,2011,International Paper-Eastover Mill,No.2 Lime Kiln,Residual Fuel Oil No. 6,,,,,,,,,,Tier 2 (Equation C-2,2011-01-01-00:0,2011-12-31-00:0,Monthly,,50548.2,1.84,0,38.6,0,,,,,,,,,,,,,,,,,,
103,,1006262,2011,International Paper-Eastover Mill,No.2 Recovery Furnace,Distillate Fuel Oil No. 2,,,,,,,,,,Tier 2 (Equation C-2,2011-01-01-00:0,2011-12-31-00:0,Monthly,,27.1,.01,0,.1,.1,,,,,,,,,,,,,,,,,,
104,,1006262,2011,International Paper-Eastover Mill,No.2 Recovery Furnace,Used Oil,,,,,,,,,,Tier 2 (Equation C-2,2011-01-01-00:0,2011-12-31-00:0,Once per fuel lot,,5143.7,.21,.042,4.4,13,,,,,,,,,,,,,,,,,,
105,,1000426,2011,KapStone Charleston Kraft LLC,No. 1 Recovery Boiler/REC004,Residual Fuel Oil No. 6,,Tier 1 (Equation C-1),2011-01-01-00:0,2011-12-31-00:0,8084.9,.32,.065,6.8,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,,1000426,2011,KapStone Charleston Kraft LLC,No. 9 Recovery Boiler/REC007,Residual Fuel Oil No. 6,,Tier 1 (Equation C-1),2011-01-01-00:0,2011-12-31-00:0,5300.4,.21,.042,4.5,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,,1000426,2011,KapStone Charleston Kraft LLC,No. 4 Lime Kiln/CP001,Residual Fuel Oil No. 6,,Tier 1 (Equation C-1),2011-01-01-00:0,2011-12-31-00:0,3335.1,.13,.001,2.8,.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,,1000426,2011,KapStone Charleston Kraft LLC,No. 5 Lime Kiln/CP002,Natural Gas (Weighted U.S. Average),,Tier 1 (Equation C-1),2011-01-01-00:0,2011-12-31-00:0,48846.8,.92,.092,19.3,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,,1000426,2011,KapStone Charleston Kraft LLC,No. 5 Lime Kiln/CP002,Residual Fuel Oil No. 6,,Tier 1 (Equation C-1),2011-01-01-00:0,2011-12-31-00:0,8620.5,.34,.069,7.2,21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,,1006776,2011,International Paper - Valliant Mill,Lime Kiln (EUG E7),Coke,,Tier 1 (Equation C-1),2011-01-01-00:0,2011-12-31-00:0,18719.5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,,1006776,2011,International Paper - Valliant Mill,Lime Kiln (EUG E7),Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2011-01-01-00:0,2011-12-31-00:0,Monthly,,39955.7,2.03,0,42.6,0,,,,,,,,,,,,,,,,,,
112,,1006776,2011,International Paper - Valliant Mill,Recovery Furnace (EUG D6),Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2011-01-01-00:0,2011-12-31-00:0,Monthly,,13134.6,.25,.025,5.2,7.7,,,,,,,,,,,,,,,,,,
113,,1007226,2011,International Paper-Riegelwood,RB5,Residual Fuel Oil No. 6,,,,,,,,,,Tier 2 (Equation C-2,2011-01-01-00:0,2011-12-31-00:0,Once per fuel lot,,7103.9,.28,.057,6,17.6,,,,,,,,,,,,,,,,,,
114,,1007226,2011,International Paper-Riegelwood,RB4,Residual Fuel Oil No. 6,,,,,,,,,,Tier 2 (Equation C-2,2011-01-01-00:0,2011-12-31-00:0,Once per fuel lot,,3822.7,.15,.031,3.2,9.5,,,,,,,,,,,,,,,,,,
115,,1007226,2011,International Paper-Riegelwood,LK3,Residual Fuel Oil No. 6,,,,,,,,,,Tier 2 (Equation C-2,2011-01-01-00:0,2011-12-31-00:0,Once per fuel lot,,584.7,.02,0,.4,0,,,,,,,,,,,,,,,,,,
116,,1007226,2011,International Paper-Riegelwood,LK4,Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2011-01-01-00:0,2011-12-31-00:0,Monthly,,50466.3,2.57,0,54,0,,,,,,,,,,,,,,,,,,
117,,1007226,2011,International Paper-Riegelwood,LK4,Residual Fuel Oil No. 6,,,,,,,,,,Tier 2 (Equation C-2,2011-01-01-00:0,2011-12-31-00:0,Once per fuel lot,,27399.2,.99,0,20.7,0,,,,,,,,,,,,,,,,,,
118,,1000324,2011,Marlboro Paper Mill,Lime Kiln,Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2011-01-01-00:0,2011-12-31-00:0,Daily,,27306.9,1.32,0,27.7,0,,,,,,,,,,,,,,,,,,
119,,1000324,2011,Marlboro Paper Mill,Lime Kiln,Petroleum Coke,,,,,,,,,,Tier 2 (Equation C-2,2011-01-01-00:0,2011-12-31-00:0,Other (specify),per shipment,15200.2,.45,.089,9.4,27.6,,,,,,,,,,,,,,,,,,
120,,1000324,2011,Marlboro Paper Mill,Recovery Boiler,Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2011-01-01-00:0,2011-12-31-00:0,Daily,,538.3,.01,.001,.2,.3,,,,,,,,,,,,,,,,,,
121,,1001237,2011,Luke Paper Company,Recovery Boiler #3,Distillate Fuel Oil No. 2,,Tier 1 (Equation C-1),2011-01-01-00:0,2011-12-31-00:0,774.7,.03,.006,.7,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,,1001237,2011,Luke Paper Company,Recovery Boiler #3,Distillate Fuel Oil No. 4,,Tier 1 (Equation C-1),2011-01-01-00:0,2011-12-31-00:0,7740.4,.3,.1,6.3,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,,1001237,2011,Luke Paper Company,Recovery Boiler #2,Natural Gas (Weighted U.S. Average),,Tier 1 (Equation C-1),2011-01-01-00:0,2011-12-31-00:0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,,1001237,2011,Luke Paper Company,Recovery Boiler #2,Distillate Fuel Oil No. 4,,Tier 1 (Equation C-1),2011-01-01-00:0,2011-12-31-00:0,306.3,.01,.002,.2,.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,,1001237,2011,Luke Paper Company,Recovery Boiler #2,Distillate Fuel Oil No. 2,,Tier 1 (Equation C-1),2011-01-01-00:0,2011-12-31-00:0,337.5,.01,.003,.2,.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,,1001237,2011,Luke Paper Company,Lime Kiln,Petroleum Coke,,Tier 1 (Equation C-1),2011-01-01-00:0,2011-12-31-00:0,2739.8,.07,0,1.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,,1001237,2011,Luke Paper Company,Lime Kiln,Natural Gas (Weighted U.S. Average),,Tier 1 (Equation C-1),2011-01-01-00:0,2011-12-31-00:0,38226.1,1.9,0,39.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,,1004199,2011,P.H. Glatfelter Company,Calciner,Distillate Fuel Oil No. 2,,Tier 1 (Equation C-1),2011-01-01-00:0,2011-12-31-00:0,27,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,,1004199,2011,P.H. Glatfelter Company,Calciner,Residual Fuel Oil No. 6,,Tier 1 (Equation C-1),2011-01-01-00:0,2011-12-31-00:0,29902,1.19,.239,25.1,74.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,,1004199,2011,P.H. Glatfelter Company,Recovery Boiler #3,Residual Fuel Oil No. 6,,Tier 1 (Equation C-1),2011-01-01-00:0,2011-12-31-00:0,1742,.07,.014,1.5,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,,1004199,2011,P.H. Glatfelter Company,Recovery Boiler #3,Distillate Fuel Oil No. 2,,Tier 1 (Equation C-1),2011-01-01-00:0,2011-12-31-00:0,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,,1007994,2011,BOISE WHITE PAPER LLC,Lime Kiln EU 340,Natural Gas (Weighted U.S. Average),,Tier 1 (Equation C-1),2011-01-01-00:0,2011-12-31-00:0,23017.4,1.17,.043,24.6,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,,1007994,2011,BOISE WHITE PAPER LLC,Recovery Furnace EU 320,Natural Gas (Weighted U.S. Average),,Tier 1 (Equation C-1),2011-01-01-00:0,2011-12-31-00:0,2839,.05,.005,1.1,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,,1003470,2011,GRAPHIC PACKAGING INTERNATIONAL,D001,Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2011-01-01-00:0,2011-12-31-00:0,Monthly,,5281,.1,.01,2.1,3.1,,,,,,,,,,,,,,,,,,
135,,1003470,2011,GRAPHIC PACKAGING INTERNATIONAL,D001,Residual Fuel Oil No. 6,,,,,,,,,,Tier 2 (Equation C-2,2011-01-01-00:0,2011-12-31-00:0,Other (specify),Once per truck,1151,.05,.009,1,2.9,,,,,,,,,,,,,,,,,,
136,,1003470,2011,GRAPHIC PACKAGING INTERNATIONAL,L001,Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2011-01-01-00:0,2011-12-31-00:0,Monthly,,13259,.64,0,13.4,0,,,,,,,,,,,,,,,,,,
137,,1003470,2011,GRAPHIC PACKAGING INTERNATIONAL,L001,Residual Fuel Oil No. 6,,,,,,,,,,Tier 2 (Equation C-2,2011-01-01-00:0,2011-12-31-00:0,Other (specify),Once per truck,2205,.08,0,1.6,0,,,,,,,,,,,,,,,,,,
138,,1003470,2011,GRAPHIC PACKAGING INTERNATIONAL,L002,Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2011-01-01-00:0,2011-12-31-00:0,Monthly,,13259,.64,0,13.4,0,,,,,,,,,,,,,,,,,,
139,,1003470,2011,GRAPHIC PACKAGING INTERNATIONAL,L002,Residual Fuel Oil No. 6,,,,,,,,,,Tier 2 (Equation C-2,2011-01-01-00:0,2011-12-31-00:0,Other (specify),Once per truck,2205,.08,0,1.6,0,,,,,,,,,,,,,,,,,,
140,,1003884,2011,PACKAGING CORPORATION OF AMERICA-TOMAHAWK,B25,Natural Gas (Weighted U.S. Average),,Tier 1 (Equation C-1),2011-01-01-00:0,2011-12-31-00:0,1272.4,.02,.002,.4,.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,,1003884,2011,PACKAGING CORPORATION OF AMERICA-TOMAHAWK,B25,Distillate Fuel Oil No. 2,,Tier 1 (Equation C-1),2011-01-01-00:0,2011-12-31-00:0,36.3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,,1006958,2011,"WestRock CP, LLC - Panama City Mill (Formerly RockTenn)",RF#1,Natural Gas (Weighted U.S. Average),,Tier 1 (Equation C-1),2011-01-01-00:0,2011-12-31-00:0,858,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,,1006958,2011,"WestRock CP, LLC - Panama City Mill (Formerly RockTenn)",RF#1,Residual Fuel Oil No. 6,,Tier 1 (Equation C-1),2011-01-01-00:0,2011-12-31-00:0,6973,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,,1006958,2011,"WestRock CP, LLC - Panama City Mill (Formerly RockTenn)",RF#2,Natural Gas (Weighted U.S. Average),,Tier 1 (Equation C-1),2011-01-01-00:0,2011-12-31-00:0,848,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,,1006958,2011,"WestRock CP, LLC - Panama City Mill (Formerly RockTenn)",RF#2,Residual Fuel Oil No. 6,,Tier 1 (Equation C-1),2011-01-01-00:0,2011-12-31-00:0,5939,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,,1006958,2011,"WestRock CP, LLC - Panama City Mill (Formerly RockTenn)",LK#1,Natural Gas (Weighted U.S. Average),,Tier 1 (Equation C-1),2011-01-01-00:0,2011-12-31-00:0,52074,3,0,63,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,,1006958,2011,"WestRock CP, LLC - Panama City Mill (Formerly RockTenn)",LK#1,Residual Fuel Oil No. 6,,Tier 1 (Equation C-1),2011-01-01-00:0,2011-12-31-00:0,874,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,,1006958,2011,"WestRock CP, LLC - Panama City Mill (Formerly RockTenn)",LK#1,Petroleum Coke,,Tier 1 (Equation C-1),2011-01-01-00:0,2011-12-31-00:0,3223,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,,1005994,2011,DOMTAR AW LLC ASHDOWN MILL,No. 2 Recovery Boiler,Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2011-01-01-00:0,2011-12-31-00:0,Monthly,,3298,.06,.006,1.3,1.9,,,,,,,,,,,,,,,,,,
150,,1005994,2011,DOMTAR AW LLC ASHDOWN MILL,No. 3 Recovery Boiler,Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2011-01-01-00:0,2011-12-31-00:0,Monthly,,6416.9,.12,.012,2.5,3.7,,,,,,,,,,,,,,,,,,
151,,1005994,2011,DOMTAR AW LLC ASHDOWN MILL,No. 2 Lime Kiln,Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2011-01-01-00:0,2011-12-31-00:0,Monthly,,45571.9,2.2,0,46.2,0,,,,,,,,,,,,,,,,,,
152,,1005994,2011,DOMTAR AW LLC ASHDOWN MILL,No. 2 Lime Kiln,Distillate Fuel Oil No. 2,,,,,,,,,,,,,,,,,,,,Tier 3 (Equation C-4,2011-01-01-00:0,2011-12-31-00:0,Once per fuel lot,0,4,,,,,536.1,.07,0,1.5,0,,,
153,,1005994,2011,DOMTAR AW LLC ASHDOWN MILL,No. 3 Lime Kiln,Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2011-01-01-00:0,2011-12-31-00:0,Monthly,,41101.2,1.98,0,41.6,0,,,,,,,,,,,,,,,,,,
154,,1005994,2011,DOMTAR AW LLC ASHDOWN MILL,No. 3 Lime Kiln,Distillate Fuel Oil No. 2,,,,,,,,,,,,,,,,,,,,Tier 3 (Equation C-4,2011-01-01-00:0,2011-12-31-00:0,Once per fuel lot,0,4,,,,,593.2,.07,0,1.5,0,,,
155,,1006366,2011,Catalyst Paper Operations Inc. Rumford Division,Chemical Recovery Furnace,Residual Fuel Oil No. 6,,,,,,,,,,,,,,,,,,,,Tier 3 (Equation C-4,2011-01-01-00:0,2011-12-31-00:0,Monthly,0,12,,,,,7815.1,.06,.013,1.3,4,,,
156,,1006366,2011,Catalyst Paper Operations Inc. Rumford Division,Lime Kiln,Residual Fuel Oil No. 6,,,,,,,,,,,,,,,,,,,,Tier 3 (Equation C-4,2011-01-01-00:0,2011-12-31-00:0,Monthly,0,12,,,,,153,0,0,0,0,,,
157,,1006366,2011,Catalyst Paper Operations Inc. Rumford Division,Lime Kiln,Natural Gas (Weighted U.S. Average),,,,,,,,,,Tier 2 (Equation C-2,2011-01-01-00:0,2011-12-31-00:0,Monthly,,33812.8,1.72,0,36.2,0,,,,,,,,,,,,,,,,,,
158,,1007917,2011,"ALABAMA RIVER CELLULOSE, LLC",X012,Distillate Fuel Oil No. 4,,Tier 1 (Equation C-1),2011-01-01-00:0,2011-12-31-00:0,17604,.7,.141,14.7,43.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,,1007917,2011,"ALABAMA RIVER CELLULOSE, LLC",X001,Distillate Fuel Oil No. 4,,Tier 1 (Equation C-1),2011-01-01-00:0,2011-12-31-00:0,22414,.9,.179,18.9,55.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,,1007917,2011,"ALABAMA RIVER CELLULOSE, LLC",X014,Natural Gas (Weighted U.S. Average),,Tier 1 (Equation C-1),2011-01-01-00:0,2011-12-31-00:0,9475,.48,0,10.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,,1007917,2011,"ALABAMA RIVER CELLULOSE, LLC",X014,Distillate Fuel Oil No. 4,,Tier 1 (Equation C-1),2011-01-01-00:0,2011-12-31-00:0,1333,.05,0,1.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,,1007917,2011,"ALABAMA RIVER CELLULOSE, LLC",X003,Natural Gas (Weighted U.S. Average),,Tier 1 (Equation C-1),2011-01-01-00:0,2011-12-31-00:0,18714,.95,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,,1007917,2011,"ALABAMA RIVER CELLULOSE, LLC",X003,Distillate Fuel Oil No. 4,,Tier 1 (Equation C-1),2011-01-01-00:0,2011-12-31-00:0,414,.01,0,.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,,1007917,2011,"ALABAMA RIVER CELLULOSE, LLC",X003,Petroleum Coke,,Tier 1 (Equation C-1),2011-01-01-00:0,2011-12-31-00:0,18885,.5,0,10.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,,1006760,2011,International Paper ROME LINERBOARD MILL,RF5,Residual Fuel Oil No. 5,,Tier 1 (Equation C-1),2011-01-01-00:0,2011-12-31-00:0,1842,.08,.02,1.7,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,,1006760,2011,International Paper ROME LINERBOARD MILL,LK1,Natural Gas (Weighted U.S. Average),,Tier 1 (Equation C-1),2011-01-01-00:0,2011-12-31-00:0,26754.2,1.36,0,28.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,,1006760,2011,International Paper ROME LINERBOARD MILL,LK1,Residual Fuel Oil No. 5,,Tier 1 (Equation C-1),2011-01-01-00:0,2011-12-31-00:0,102.6,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
